Dataset,Accuracy,Time (seconds),kernel,C,class_weight,shrinking,gamma
balance_2,0.07936507936507936,0.040413856506347656,rbf,0.001,balanced,True,scale
balance_2,0.07936507936507936,0.04820585250854492,rbf,0.001,balanced,False,scale
balance_2,0.4444444444444444,0.03198647499084473,rbf,0.001,,True,auto
balance_2,0.4444444444444444,0.03200030326843262,rbf,0.001,,False,auto
balance_2,0.07936507936507936,0.04017233848571777,rbf,0.001,balanced,True,auto
balance_2,0.07936507936507936,0.03998374938964844,rbf,0.001,balanced,False,auto
balance_2,0.4444444444444444,0.04018735885620117,rbf,0.001,,True,0.001
balance_2,0.4444444444444444,0.031829118728637695,rbf,0.001,,False,0.001
balance_2,0.07936507936507936,0.039977073669433594,rbf,0.001,balanced,True,0.001
balance_2,0.07936507936507936,0.04205155372619629,rbf,0.001,balanced,False,0.001
balance_2,0.4444444444444444,0.031984806060791016,rbf,0.001,,True,0.01
balance_2,0.4444444444444444,0.02398228645324707,rbf,0.001,,False,0.01
balance_2,0.07936507936507936,0.03999638557434082,rbf,0.001,balanced,True,0.01
balance_2,0.07936507936507936,0.040056705474853516,rbf,0.001,balanced,False,0.01
balance_2,0.4444444444444444,0.031946659088134766,rbf,0.001,,True,0.1
balance_2,0.4444444444444444,0.024033546447753906,rbf,0.001,,False,0.1
balance_2,0.07936507936507936,0.04796648025512695,rbf,0.001,balanced,True,0.1
balance_2,0.07936507936507936,0.03999972343444824,rbf,0.001,balanced,False,0.1
balance_2,0.4444444444444444,0.03200030326843262,rbf,0.001,,True,1
balance_2,0.4444444444444444,0.03199934959411621,rbf,0.001,,False,1
balance_2,0.07936507936507936,0.039999961853027344,rbf,0.001,balanced,True,1
balance_2,0.07936507936507936,0.04000139236450195,rbf,0.001,balanced,False,1
balance_2,0.4444444444444444,0.03198385238647461,rbf,0.01,,True,scale
balance_2,0.4444444444444444,0.032015085220336914,rbf,0.01,,False,scale
balance_2,0.47619047619047616,0.041724443435668945,rbf,0.01,balanced,True,scale
balance_2,0.47619047619047616,0.04001975059509277,rbf,0.01,balanced,False,scale
balance_2,0.4444444444444444,0.031998395919799805,rbf,0.01,,True,auto
balance_2,0.4444444444444444,0.03199958801269531,rbf,0.01,,False,auto
balance_2,0.07936507936507936,0.04012775421142578,rbf,0.01,balanced,True,auto
balance_2,0.07936507936507936,0.035121917724609375,rbf,0.01,balanced,False,auto
balance_2,0.4444444444444444,0.032335758209228516,rbf,0.01,,True,0.001
balance_2,0.4444444444444444,0.03218555450439453,rbf,0.01,,False,0.001
balance_2,0.47619047619047616,0.03999924659729004,rbf,0.01,balanced,True,0.001
balance_2,0.47619047619047616,0.048151493072509766,rbf,0.01,balanced,False,0.001
balance_2,0.4444444444444444,0.032025814056396484,rbf,0.01,,True,0.01
balance_2,0.4444444444444444,0.03199195861816406,rbf,0.01,,False,0.01
balance_2,0.47619047619047616,0.047988176345825195,rbf,0.01,balanced,True,0.01
balance_2,0.47619047619047616,0.04799604415893555,rbf,0.01,balanced,False,0.01
balance_2,0.4444444444444444,0.0319972038269043,rbf,0.01,,True,0.1
balance_2,0.4444444444444444,0.03202223777770996,rbf,0.01,,False,0.1
balance_2,0.07936507936507936,0.03998541831970215,rbf,0.01,balanced,True,0.1
balance_2,0.07936507936507936,0.04001474380493164,rbf,0.01,balanced,False,0.1
balance_2,0.4444444444444444,0.03471994400024414,rbf,0.01,,True,1
balance_2,0.4444444444444444,0.03202390670776367,rbf,0.01,,False,1
balance_2,0.07936507936507936,0.04001903533935547,rbf,0.01,balanced,True,1
balance_2,0.07936507936507936,0.03998136520385742,rbf,0.01,balanced,False,1
balance_2,0.9047619047619048,0.03200221061706543,rbf,0.1,,True,scale
balance_2,0.9047619047619048,0.03200125694274902,rbf,0.1,,False,scale
balance_2,0.49206349206349204,0.03999972343444824,rbf,0.1,balanced,True,scale
balance_2,0.49206349206349204,0.039999961853027344,rbf,0.1,balanced,False,scale
balance_2,0.9047619047619048,0.032000064849853516,rbf,0.1,,True,auto
balance_2,0.9047619047619048,0.032000064849853516,rbf,0.1,,False,auto
balance_2,0.4444444444444444,0.03999638557434082,rbf,0.1,balanced,True,auto
balance_2,0.4444444444444444,0.04000401496887207,rbf,0.1,balanced,False,auto
balance_2,0.4444444444444444,0.03198361396789551,rbf,0.1,,True,0.001
balance_2,0.4444444444444444,0.04024982452392578,rbf,0.1,,False,0.001
balance_2,0.4444444444444444,0.08800745010375977,rbf,0.1,balanced,True,0.001
balance_2,0.4444444444444444,0.06400179862976074,rbf,0.1,balanced,False,0.001
balance_2,0.4444444444444444,0.04020237922668457,rbf,0.1,,True,0.01
balance_2,0.4444444444444444,0.03215312957763672,rbf,0.1,,False,0.01
balance_2,0.4444444444444444,0.04127812385559082,rbf,0.1,balanced,True,0.01
balance_2,0.4444444444444444,0.03967595100402832,rbf,0.1,balanced,False,0.01
balance_2,0.9047619047619048,0.032002925872802734,rbf,0.1,,True,0.1
balance_2,0.9047619047619048,0.02400040626525879,rbf,0.1,,False,0.1
balance_2,0.42857142857142855,0.039999961853027344,rbf,0.1,balanced,True,0.1
balance_2,0.42857142857142855,0.04143857955932617,rbf,0.1,balanced,False,0.1
balance_2,0.4444444444444444,0.03202223777770996,rbf,0.1,,True,1
balance_2,0.4444444444444444,0.032156944274902344,rbf,0.1,,False,1
balance_2,0.4444444444444444,0.04001593589782715,rbf,0.1,balanced,True,1
balance_2,0.4444444444444444,0.04013943672180176,rbf,0.1,balanced,False,1
balance_2,0.8412698412698413,0.024189233779907227,rbf,1.0,,True,scale
balance_2,0.8412698412698413,0.016172409057617188,rbf,1.0,,False,scale
balance_2,0.7301587301587301,0.024172544479370117,rbf,1.0,balanced,True,scale
balance_2,0.7301587301587301,0.0240020751953125,rbf,1.0,balanced,False,scale
balance_2,0.9206349206349206,0.023998737335205078,rbf,1.0,,True,auto
balance_2,0.9206349206349206,0.024193525314331055,rbf,1.0,,False,auto
balance_2,0.5238095238095238,0.024024248123168945,rbf,1.0,balanced,True,auto
balance_2,0.5238095238095238,0.03217506408691406,rbf,1.0,balanced,False,auto
balance_2,0.4444444444444444,0.03229808807373047,rbf,1.0,,True,0.001
balance_2,0.4444444444444444,0.032176971435546875,rbf,1.0,,False,0.001
balance_2,0.07936507936507936,0.039992570877075195,rbf,1.0,balanced,True,0.001
balance_2,0.07936507936507936,0.03383183479309082,rbf,1.0,balanced,False,0.001
balance_2,0.9047619047619048,0.032019853591918945,rbf,1.0,,True,0.01
balance_2,0.9047619047619048,0.023999452590942383,rbf,1.0,,False,0.01
balance_2,0.3968253968253968,0.040021657943725586,rbf,1.0,balanced,True,0.01
balance_2,0.3968253968253968,0.032000064849853516,rbf,1.0,balanced,False,0.01
balance_2,0.9047619047619048,0.016000032424926758,rbf,1.0,,True,0.1
balance_2,0.9047619047619048,0.024000167846679688,rbf,1.0,,False,0.1
balance_2,0.6190476190476191,0.03197979927062988,rbf,1.0,balanced,True,0.1
balance_2,0.6190476190476191,0.023999929428100586,rbf,1.0,balanced,False,0.1
balance_2,0.746031746031746,0.040181636810302734,rbf,1.0,,True,1
balance_2,0.746031746031746,0.04018592834472656,rbf,1.0,,False,1
balance_2,0.7619047619047619,0.03998446464538574,rbf,1.0,balanced,True,1
balance_2,0.7619047619047619,0.04030132293701172,rbf,1.0,balanced,False,1
balance_2,0.8253968253968254,0.01616525650024414,rbf,10.0,,True,scale
balance_2,0.8253968253968254,0.024173974990844727,rbf,10.0,,False,scale
balance_2,0.8253968253968254,0.024005889892578125,rbf,10.0,balanced,True,scale
balance_2,0.8253968253968254,0.023995399475097656,rbf,10.0,balanced,False,scale
balance_2,0.9206349206349206,0.01616382598876953,rbf,10.0,,True,auto
balance_2,0.9206349206349206,0.024157047271728516,rbf,10.0,,False,auto
balance_2,0.9047619047619048,0.024004220962524414,rbf,10.0,balanced,True,auto
balance_2,0.9047619047619048,0.023996829986572266,rbf,10.0,balanced,False,auto
balance_2,0.9047619047619048,0.023998498916625977,rbf,10.0,,True,0.001
balance_2,0.9047619047619048,0.03230142593383789,rbf,10.0,,False,0.001
balance_2,0.3968253968253968,0.040221452713012695,rbf,10.0,balanced,True,0.001
balance_2,0.3968253968253968,0.031980276107788086,rbf,10.0,balanced,False,0.001
balance_2,0.9206349206349206,0.024190187454223633,rbf,10.0,,True,0.01
balance_2,0.9206349206349206,0.023996353149414062,rbf,10.0,,False,0.01
balance_2,0.6825396825396826,0.03237748146057129,rbf,10.0,balanced,True,0.01
balance_2,0.6825396825396826,0.031996965408325195,rbf,10.0,balanced,False,0.01
balance_2,0.9047619047619048,0.02438950538635254,rbf,10.0,,True,0.1
balance_2,0.9047619047619048,0.016170740127563477,rbf,10.0,,False,0.1
balance_2,0.9047619047619048,0.0241396427154541,rbf,10.0,balanced,True,0.1
balance_2,0.9047619047619048,0.02438974380493164,rbf,10.0,balanced,False,0.1
balance_2,0.7301587301587301,0.04015827178955078,rbf,10.0,,True,1
balance_2,0.7301587301587301,0.032137155532836914,rbf,10.0,,False,1
balance_2,0.7301587301587301,0.040180206298828125,rbf,10.0,balanced,True,1
balance_2,0.7301587301587301,0.03199625015258789,rbf,10.0,balanced,False,1
balance_2,0.8253968253968254,0.024025440216064453,rbf,100.0,,True,scale
balance_2,0.8253968253968254,0.03215289115905762,rbf,100.0,,False,scale
balance_2,0.8253968253968254,0.02402663230895996,rbf,100.0,balanced,True,scale
balance_2,0.8253968253968254,0.02399897575378418,rbf,100.0,balanced,False,scale
balance_2,0.9682539682539683,0.023999929428100586,rbf,100.0,,True,auto
balance_2,0.9682539682539683,0.0319979190826416,rbf,100.0,,False,auto
balance_2,0.9682539682539683,0.03221607208251953,rbf,100.0,balanced,True,auto
balance_2,0.9682539682539683,0.032376766204833984,rbf,100.0,balanced,False,auto
balance_2,0.9206349206349206,0.02390885353088379,rbf,100.0,,True,0.001
balance_2,0.9206349206349206,0.018152475357055664,rbf,100.0,,False,0.001
balance_2,0.6825396825396826,0.03223776817321777,rbf,100.0,balanced,True,0.001
balance_2,0.6825396825396826,0.04801607131958008,rbf,100.0,balanced,False,0.001
balance_2,0.9047619047619048,0.015974760055541992,rbf,100.0,,True,0.01
balance_2,0.9047619047619048,0.024191856384277344,rbf,100.0,,False,0.01
balance_2,0.9047619047619048,0.0241696834564209,rbf,100.0,balanced,True,0.01
balance_2,0.9047619047619048,0.04002523422241211,rbf,100.0,balanced,False,0.01
balance_2,0.9365079365079365,0.024000167846679688,rbf,100.0,,True,0.1
balance_2,0.9365079365079365,0.023973703384399414,rbf,100.0,,False,0.1
balance_2,0.9365079365079365,0.024229049682617188,rbf,100.0,balanced,True,0.1
balance_2,0.9365079365079365,0.02421283721923828,rbf,100.0,balanced,False,0.1
balance_2,0.7301587301587301,0.04021739959716797,rbf,100.0,,True,1
balance_2,0.7301587301587301,0.03229022026062012,rbf,100.0,,False,1
balance_2,0.7301587301587301,0.04820895195007324,rbf,100.0,balanced,True,1
balance_2,0.7301587301587301,0.04038572311401367,rbf,100.0,balanced,False,1
balance_3,0.4461538461538462,0.01614665985107422,linear,0.001,,True,
balance_3,0.4461538461538462,0.016023635864257812,linear,0.001,,False,
balance_3,0.4461538461538462,0.03215217590332031,linear,0.001,balanced,True,
balance_3,0.4461538461538462,0.024003267288208008,linear,0.001,balanced,False,
balance_3,0.9076923076923077,0.016000032424926758,linear,0.01,,True,
balance_3,0.9076923076923077,0.01614212989807129,linear,0.01,,False,
balance_3,0.8615384615384616,0.02400803565979004,linear,0.01,balanced,True,
balance_3,0.8615384615384616,0.02421426773071289,linear,0.01,balanced,False,
balance_3,0.8923076923076924,0.016022920608520508,linear,0.1,,True,
balance_3,0.8923076923076924,0.01598358154296875,linear,0.1,,False,
balance_3,0.5846153846153846,0.015999555587768555,linear,0.1,balanced,True,
balance_3,0.5846153846153846,0.016002655029296875,linear,0.1,balanced,False,
balance_3,0.9076923076923077,0.015997648239135742,linear,1.0,,True,
balance_3,0.9076923076923077,0.015997886657714844,linear,1.0,,False,
balance_3,0.8923076923076924,0.007996320724487305,linear,1.0,balanced,True,
balance_3,0.8923076923076924,0.008008480072021484,linear,1.0,balanced,False,
balance_3,0.9692307692307692,0.007999420166015625,linear,10.0,,True,
balance_3,0.9692307692307692,0.01599717140197754,linear,10.0,,False,
balance_3,0.9692307692307692,0.007998943328857422,linear,10.0,balanced,True,
balance_3,0.9692307692307692,0.015999555587768555,linear,10.0,balanced,False,
balance_3,1.0,0.02418804168701172,linear,100.0,,True,
balance_3,1.0,0.03999805450439453,linear,100.0,,False,
balance_3,1.0,0.024002552032470703,linear,100.0,balanced,True,
balance_3,1.0,0.031996965408325195,linear,100.0,balanced,False,
balance_3,0.4461538461538462,0.02585625648498535,rbf,0.001,,True,scale
balance_3,0.4461538461538462,0.03197956085205078,rbf,0.001,,False,scale
balance_3,0.4461538461538462,0.03999900817871094,rbf,0.001,balanced,True,scale
balance_3,0.4461538461538462,0.04000043869018555,rbf,0.001,balanced,False,scale
balance_3,0.4461538461538462,0.03239870071411133,rbf,0.001,,True,auto
balance_3,0.4461538461538462,0.02402353286743164,rbf,0.001,,False,auto
balance_3,0.4461538461538462,0.04307675361633301,rbf,0.001,balanced,True,auto
balance_3,0.4461538461538462,0.040000200271606445,rbf,0.001,balanced,False,auto
balance_3,0.4461538461538462,0.031999826431274414,rbf,0.001,,True,0.001
balance_3,0.4461538461538462,0.02400064468383789,rbf,0.001,,False,0.001
balance_3,0.4461538461538462,0.040477752685546875,rbf,0.001,balanced,True,0.001
balance_3,0.4461538461538462,0.04177570343017578,rbf,0.001,balanced,False,0.001
balance_3,0.4461538461538462,0.023998498916625977,rbf,0.001,,True,0.01
balance_3,0.4461538461538462,0.023986101150512695,rbf,0.001,,False,0.01
balance_3,0.4461538461538462,0.040003299713134766,rbf,0.001,balanced,True,0.01
balance_3,0.4461538461538462,0.03199958801269531,rbf,0.001,balanced,False,0.01
balance_3,0.4461538461538462,0.03257942199707031,rbf,0.001,,True,0.1
balance_3,0.4461538461538462,0.024307727813720703,rbf,0.001,,False,0.1
balance_3,0.4461538461538462,0.03992319107055664,rbf,0.001,balanced,True,0.1
balance_3,0.4461538461538462,0.04002094268798828,rbf,0.001,balanced,False,0.1
balance_3,0.4461538461538462,0.032000064849853516,rbf,0.001,,True,1
balance_3,0.4461538461538462,0.024000167846679688,rbf,0.001,,False,1
balance_3,0.4461538461538462,0.040465354919433594,rbf,0.001,balanced,True,1
balance_3,0.4461538461538462,0.040155887603759766,rbf,0.001,balanced,False,1
balance_3,0.4461538461538462,0.03232073783874512,rbf,0.01,,True,scale
balance_3,0.4461538461538462,0.0400087833404541,rbf,0.01,,False,scale
balance_3,0.46153846153846156,0.04000043869018555,rbf,0.01,balanced,True,scale
balance_3,0.46153846153846156,0.03999972343444824,rbf,0.01,balanced,False,scale
balance_3,0.4461538461538462,0.03199481964111328,rbf,0.01,,True,auto
balance_3,0.4461538461538462,0.032022714614868164,rbf,0.01,,False,auto
balance_3,0.46153846153846156,0.039998769760131836,rbf,0.01,balanced,True,auto
balance_3,0.46153846153846156,0.04052257537841797,rbf,0.01,balanced,False,auto
balance_3,0.4461538461538462,0.023999452590942383,rbf,0.01,,True,0.001
balance_3,0.4461538461538462,0.03197956085205078,rbf,0.01,,False,0.001
balance_3,0.46153846153846156,0.03999924659729004,rbf,0.01,balanced,True,0.001
balance_3,0.46153846153846156,0.040003299713134766,rbf,0.01,balanced,False,0.001
balance_3,0.4461538461538462,0.023996353149414062,rbf,0.01,,True,0.01
balance_3,0.4461538461538462,0.024430274963378906,rbf,0.01,,False,0.01
balance_3,0.46153846153846156,0.040000200271606445,rbf,0.01,balanced,True,0.01
balance_3,0.46153846153846156,0.04002094268798828,rbf,0.01,balanced,False,0.01
balance_3,0.4461538461538462,0.031980037689208984,rbf,0.01,,True,0.1
balance_3,0.4461538461538462,0.03200554847717285,rbf,0.01,,False,0.1
balance_3,0.46153846153846156,0.04023933410644531,rbf,0.01,balanced,True,0.1
balance_3,0.46153846153846156,0.048024892807006836,rbf,0.01,balanced,False,0.1
balance_3,0.4461538461538462,0.03997659683227539,rbf,0.01,,True,1
balance_3,0.4461538461538462,0.03999948501586914,rbf,0.01,,False,1
balance_3,0.46153846153846156,0.048004150390625,rbf,0.01,balanced,True,1
balance_3,0.46153846153846156,0.039998769760131836,rbf,0.01,balanced,False,1
balance_3,0.9076923076923077,0.0321345329284668,rbf,0.1,,True,scale
balance_3,0.9076923076923077,0.024233341217041016,rbf,0.1,,False,scale
balance_3,0.4461538461538462,0.031996965408325195,rbf,0.1,balanced,True,scale
balance_3,0.4461538461538462,0.040314435958862305,rbf,0.1,balanced,False,scale
balance_3,0.8923076923076924,0.03200101852416992,rbf,0.1,,True,auto
balance_3,0.8923076923076924,0.023998737335205078,rbf,0.1,,False,auto
balance_3,0.7230769230769231,0.03218531608581543,rbf,0.1,balanced,True,auto
balance_3,0.7230769230769231,0.032492637634277344,rbf,0.1,balanced,False,auto
balance_3,0.4461538461538462,0.03202366828918457,rbf,0.1,,True,0.001
balance_3,0.4461538461538462,0.031998395919799805,rbf,0.1,,False,0.001
balance_3,0.46153846153846156,0.04023146629333496,rbf,0.1,balanced,True,0.001
balance_3,0.46153846153846156,0.04000043869018555,rbf,0.1,balanced,False,0.001
balance_3,0.4461538461538462,0.03197526931762695,rbf,0.1,,True,0.01
balance_3,0.4461538461538462,0.032219886779785156,rbf,0.1,,False,0.01
balance_3,0.46153846153846156,0.07197952270507812,rbf,0.1,balanced,True,0.01
balance_3,0.46153846153846156,0.03999829292297363,rbf,0.1,balanced,False,0.01
balance_3,0.9076923076923077,0.02400493621826172,rbf,0.1,,True,0.1
balance_3,0.9076923076923077,0.03237271308898926,rbf,0.1,,False,0.1
balance_3,0.4307692307692308,0.0404810905456543,rbf,0.1,balanced,True,0.1
balance_3,0.4307692307692308,0.03218436241149902,rbf,0.1,balanced,False,0.1
balance_3,0.4461538461538462,0.03357720375061035,rbf,0.1,,True,1
balance_3,0.4461538461538462,0.032024383544921875,rbf,0.1,,False,1
balance_3,0.46153846153846156,0.032000064849853516,rbf,0.1,balanced,True,1
balance_3,0.46153846153846156,0.03202056884765625,rbf,0.1,balanced,False,1
balance_3,0.8307692307692308,0.024003982543945312,rbf,1.0,,True,scale
balance_3,0.8307692307692308,0.0166928768157959,rbf,1.0,,False,scale
balance_3,0.7692307692307693,0.024438142776489258,rbf,1.0,balanced,True,scale
balance_3,0.7692307692307693,0.023994922637939453,rbf,1.0,balanced,False,scale
balance_3,0.9076923076923077,0.024220705032348633,rbf,1.0,,True,auto
balance_3,0.9076923076923077,0.023975610733032227,rbf,1.0,,False,auto
balance_3,0.5846153846153846,0.032715797424316406,rbf,1.0,balanced,True,auto
balance_3,0.5846153846153846,0.032038211822509766,rbf,1.0,balanced,False,auto
balance_3,0.4461538461538462,0.03202486038208008,rbf,1.0,,True,0.001
balance_3,0.4461538461538462,0.031983137130737305,rbf,1.0,,False,0.001
balance_3,0.46153846153846156,0.04001283645629883,rbf,1.0,balanced,True,0.001
